TRACTFIPS,STATE,COUNTY,POPULATION,RISK_SCORE,RISK_RATNG,hurricane_risk,flood_risk,tornado_risk,my_risk_score,my_risk_rating,RPL_THEMES
51059420201,Virginia,Fairfax,3732,22.8154877990772,Very Low,23413.173333663322,0.0,2.03468810889672,99.98694126913004,Relatively Moderate,0.1934
51059420202,Virginia,Fairfax,1943,2.261808495457356,Very Low,7681.705227385132,0.0,0.37648359862432507,99.98693834796869,Relatively Moderate,0.192
51059420203,Virginia,Fairfax,2718,19.290776768301384,Very Low,21852.4461673351,0.0,1.8893475714444086,99.98694266077332,Relatively High,0.0958
51059420300,Virginia,Fairfax,6184,33.883128002663746,Relatively Low,31055.248725718677,96.214462206127,4.970122452765122,99.98694000211928,Relatively Moderate,0.2471
51059420400,Virginia,Fairfax,3835,11.125909717927984,Very Low,9287.232328571949,24445.84173388548,0.5390251201328322,99.98694431298247,Relatively High,0.18
51059420501,Virginia,Fairfax,980,1.035770346763069,Very Low,3882.1485288270455,0.0,0.21777700545828313,99.98693845946732,Relatively Moderate,0.217
51059420502,Virginia,Fairfax,2516,9.232745088712363,Very Low,9025.46395102187,0.0,0.5063065786012652,99.98693980369107,Relatively Moderate,0.6992
51059420503,Virginia,Fairfax,3505,10.331541644865148,Very Low,8670.47877180437,0.08667666547488728,0.49795694123253725,99.98693761097816,Relatively Low,0.6215
51059420600,Virginia,Fairfax,4911,26.61608714265328,Very Low,16210.749395786248,0.0,1.249538777209017,99.98693935721099,Relatively Moderate,0.7177
51059420700,Virginia,Fairfax,4241,26.017932740332014,Very Low,26232.545563025407,0.0,2.9348914832046833,99.986941948426,Relatively High,0.3147
51059420800,Virginia,Fairfax,3640,18.674784759549063,Very Low,16220.266252489317,0.0,1.9336361472128705,99.9869397072427,Relatively Moderate,0.3471
51059421001,Virginia,Fairfax,2855,26.003662655187178,Very Low,20859.721727640157,0.0,2.378125601944351,99.98694387891963,Relatively High,0.3642
51059421002,Virginia,Fairfax,5348,54.037244922228034,Relatively Low,34925.52735053046,0.0,7.803519867128378,99.98694587496404,Relatively High,0.8163
51059421101,Virginia,Fairfax,5912,20.639299814488894,Very Low,21557.467762074935,0.0,3.44076009679687,99.9869375013314,Relatively Low,0.0713
51059421102,Virginia,Fairfax,3514,21.217238262854966,Very Low,12743.817612468338,0.0,1.351003469177182,99.98694013449703,Relatively Moderate,0.7672
51059421103,Virginia,Fairfax,5913,38.137991723350616,Relatively Low,33381.464865985756,0.0,8.089866701211125,99.98694037679252,Relatively Moderate,0.1758
51059421200,Virginia,Fairfax,2024,3.083527565047805,Very Low,8094.671180979867,0.0,0.7515847843199189,99.98693769488509,Relatively Moderate,0.0231
51059421300,Virginia,Fairfax,3658,14.371164914617324,Very Low,14082.597910837954,0.0,5.092038171240009,99.98693839810325,Relatively Moderate,0.236
51059421400,Virginia,Fairfax,8188,46.42415449745517,Relatively Low,21211.715585284594,0.0,2.051383555334031,99.9869387246293,Relatively Moderate,0.9565
51059421500,Virginia,Fairfax,7103,56.427484183988966,Relatively Low,22162.634869229445,0.8832347987610151,1.8495140592641648,99.98693994609766,Relatively Moderate,0.9963
51059421600,Virginia,Fairfax,6409,32.41925510155544,Relatively Low,11915.743825619364,0.5722576902165211,0.9690142539670547,99.98693711787263,Relatively Low,0.9051
51059421701,Virginia,Fairfax,4517,17.57836655092042,Very Low,7129.325069147477,0.0,0.5381100919654003,99.98693654741928,Relatively Low,0.901
51059421702,Virginia,Fairfax,4000,13.07734386148504,Very Low,9653.600546478474,0.2645130767835154,1.1991570981183899,99.98693708389584,Relatively Low,0.4544
51059421800,Virginia,Fairfax,5933,34.635874994054134,Relatively Low,14066.010802315543,4.216661201353225,1.7596042768935731,99.98693808960311,Relatively Moderate,0.8829
51059421900,Virginia,Fairfax,2916,25.56129001569709,Very Low,18624.94444518612,0.037143997574168065,12.301874741753258,99.98694430390168,Relatively High,0.6233
51059422000,Virginia,Fairfax,3979,55.76273605099177,Relatively Low,30016.59397422307,0.0,6.579591407453146,99.98694822948076,Relatively High,0.869
51059422101,Virginia,Fairfax,6872,39.66013413880036,Relatively Low,20849.28372411402,0.0,2.944261596338102,99.98693871986552,Relatively Moderate,0.6691
51059422102,Virginia,Fairfax,6677,53.44265804119298,Relatively Low,31087.215524613584,6.75585529443209,9.639574327643711,99.98694087082943,Relatively Moderate,0.5261
51059422201,Virginia,Fairfax,4071,25.3662655187176,Very Low,21798.38777038882,0.0,5.490178042498979,99.98694110911079,Relatively Moderate,0.3697
51059422202,Virginia,Fairfax,6444,47.27679208485944,Relatively Low,26958.649607717296,2290.279730381812,10.446564319033731,99.98694094907208,Relatively Moderate,0.5821
51059422301,Virginia,Fairfax,3133,20.40384340959901,Very Low,18170.998671265264,0.0,1.4237027691462318,99.98694079515917,Relatively Moderate,0.2133
51059422302,Virginia,Fairfax,5788,44.06721210103221,Relatively Low,26173.051269171014,0.0,3.596066904963346,99.986940587591,Relatively Moderate,0.5123
51059422401,Virginia,Fairfax,2447,3.598439804024164,Very Low,6935.231508788338,0.0,0.48536427391289927,99.98693722217061,Relatively Low,0.2851
51059422402,Virginia,Fairfax,5236,26.05360795319412,Very Low,21733.789716355088,0.0,2.5947822093999835,99.9869384985617,Relatively Moderate,0.1694
51059422403,Virginia,Fairfax,3024,14.995481139704134,Very Low,14436.450061658168,0.0,1.8658371750889424,99.98693893665904,Relatively Moderate,0.1041
51059430101,Virginia,Fairfax,4718,31.152785044950768,Relatively Low,30783.254356862177,0.0,4.4079206840356235,99.98694105423986,Relatively Moderate,0.1161
51059430102,Virginia,Fairfax,3117,8.430052799315035,Very Low,10644.757878507013,0.0,0.8659936200984698,99.98693781334224,Relatively Moderate,0.2309
51059430201,Virginia,Fairfax,4379,20.647624030823383,Very Low,20919.43853607134,0.0,1.8258912036879358,99.9869396669366,Relatively Moderate,0.2485
51059430202,Virginia,Fairfax,4949,28.365361746658422,Relatively Low,27810.452033234167,0.0,3.1348397013490534,99.98694036578236,Relatively Moderate,0.1795
51059430203,Virginia,Fairfax,2679,14.346192265613851,Very Low,18347.714384330644,0.0,1.3547156255844837,99.98694149030398,Relatively Moderate,0.124
51059430400,Virginia,Fairfax,7217,50.738476906245545,Relatively Low,46003.86094176246,0.0,8.946652606276333,99.98694230699994,Relatively High,0.329
51059430500,Virginia,Fairfax,1716,2.881368025495886,Very Low,7307.260480392856,0.0,0.44841901934911277,99.98693975853939,Relatively Moderate,0.4216
51059430600,Virginia,Fairfax,7152,52.31888883603673,Relatively Low,24481.02166424369,0.0,3.1545492091696374,99.98694006195514,Relatively Moderate,0.8519
51059430700,Virginia,Fairfax,2923,19.14331922180469,Very Low,13142.519090750391,0.0,1.8076017145527998,99.98694025823674,Relatively Moderate,0.4516
51059430801,Virginia,Fairfax,4629,24.508871236265044,Very Low,18423.605139266103,0.0,2.6103122032169277,99.98693816008041,Relatively Moderate,0.1388
51059430802,Virginia,Fairfax,4276,22.162631403700708,Very Low,15435.078083979226,0.0,1.9071015371048652,99.98693920687907,Relatively Moderate,0.5312
51059430901,Virginia,Fairfax,4326,28.92070589354516,Relatively Low,19807.443865554575,0.0,2.421276275422963,99.98694111886871,Relatively Moderate,0.6039
51059430902,Virginia,Fairfax,3415,15.229748370831947,Very Low,11650.174036190445,0.0,1.4226162617674654,99.98693856144092,Relatively Moderate,0.4405
51059431001,Virginia,Fairfax,4948,31.70099414926509,Relatively Low,19406.284390641773,0.0,2.6227783621236402,99.98693993588527,Relatively Moderate,0.5858
51059431002,Virginia,Fairfax,2368,5.894734338581554,Very Low,6506.604175683399,0.0,0.49329639871606246,99.98693726308552,Relatively Low,0.3397
51059431300,Virginia,Fairfax,4419,22.203063311611093,Very Low,17506.32105718237,0.0,2.6515958183693997,99.98693902776552,Relatively Moderate,0.3522
51059431400,Virginia,Fairfax,4405,21.884364743376302,Very Low,14860.55989905385,0.0,1.9799668586423598,99.98693829236245,Relatively Moderate,0.3808
51059431500,Virginia,Fairfax,5733,29.113352043000525,Relatively Low,23569.90840322661,0.0,4.66860394054191,99.98693839388348,Relatively Moderate,0.1564
51059431601,Virginia,Fairfax,1908,2.521048375588641,Very Low,3978.47794226287,0.0,0.27633465608095326,99.98693644852308,Relatively Low,0.3943
51059431602,Virginia,Fairfax,6485,43.465490177424726,Relatively Low,21205.463006404578,0.0,4.274879903404179,99.98693971455755,Relatively Moderate,0.8376
51059431801,Virginia,Fairfax,4263,21.62393568948295,Very Low,15489.850870947446,0.0,1.3832457582788515,99.98693879587096,Relatively Moderate,0.4137
51059431802,Virginia,Fairfax,3259,29.178756599914376,Relatively Low,27720.996131366323,0.0,2.329644647654258,99.98694457828805,Relatively High,0.2499
51059431900,Virginia,Fairfax,3173,12.2354088379394,Very Low,18189.00031464733,0.0,1.63264094909145,99.98693972637325,Relatively Moderate,0.0504
51059432000,Virginia,Fairfax,3393,22.59549065309423,Very Low,15748.130888774716,0.0,1.805394316542476,99.98694048506314,Relatively Moderate,0.4526
51059432100,Virginia,Fairfax,3573,12.837130761546875,Very Low,13064.44868079755,0.0,1.4192883872129192,99.98693801043905,Relatively Moderate,0.2008
51059432201,Virginia,Fairfax,2393,6.345431194406127,Very Low,7144.92791711089,0.0,0.5020512927105641,99.98693782519477,Relatively Moderate,0.4118
51059432202,Virginia,Fairfax,4741,25.985825048756123,Very Low,16124.258661031514,0.0,2.2841584781117774,99.98693899998223,Relatively Moderate,0.5673
51059432300,Virginia,Fairfax,5127,30.241877943205058,Relatively Low,26377.774529610735,0.0,4.300237060681648,99.98693936639422,Relatively Moderate,0.1037
51059432401,Virginia,Fairfax,3615,11.959520525139132,Very Low,17195.389992495977,0.0,2.130850256420399,99.98693862750545,Relatively Moderate,0.0463
51059432402,Virginia,Fairfax,5100,23.691908861722872,Very Low,23479.746121277378,0.0,3.755201419008009,99.98693857603779,Relatively Moderate,0.0703
51059432500,Virginia,Fairfax,5758,28.768491652000193,Relatively Low,24462.31787809217,0.0,4.207298923270894,99.98693843464017,Relatively Moderate,0.1282
51059432600,Virginia,Fairfax,4967,20.383627455643815,Very Low,21235.27964160278,0.0,3.510727255119268,99.98693827468999,Relatively Moderate,0.0856
51059432701,Virginia,Fairfax,3132,9.230366741188224,Very Low,13768.577107510962,0.0,1.7230326176826836,99.98693836718077,Relatively Moderate,0.0759
51059432702,Virginia,Fairfax,4502,17.510583646482424,Very Low,14610.811800067575,0.0,1.6253407383229996,99.98693776654301,Relatively Moderate,0.2814
51059432800,Virginia,Fairfax,2225,33.08875992960091,Relatively Low,26748.559673222127,0.0,4.788834451565658,99.98694928375242,Relatively High,0.2564
51059440100,Virginia,Fairfax,7503,59.217285829805455,Relatively Low,53774.528465069256,0.0,10.967786348062132,99.98694372310585,Relatively High,0.3697
51059440201,Virginia,Fairfax,4133,34.996194643961374,Relatively Low,38061.29036562279,0.0,3.518592035423327,99.98694507756638,Relatively High,0.2059
51059440202,Virginia,Fairfax,6032,61.898872663273565,Relatively Low,46991.70117406719,0.0,5.722658404575782,99.98694829786963,Relatively High,0.8181
51059440300,Virginia,Fairfax,2765,21.392046805879275,Very Low,24335.09007546998,0.0,2.976975834379325,99.9869437787076,Relatively High,0.1217
51059440501,Virginia,Fairfax,5006,35.97488465014508,Relatively Low,37489.52749493438,0.0,5.8569063507794965,99.98694272397319,Relatively High,0.1842
51059440503,Virginia,Fairfax,6568,79.83042382152881,Relatively Moderate,121077.9151059897,0.0,10.751793926513988,99.98696049635862,Relatively High,0.397
51059440504,Virginia,Fairfax,643,3.417685392189507,Very Low,5835.4419825338055,0.0,0.2861670880573964,99.97741361681311,Very Low,-999.0
51059440505,Virginia,Fairfax,1346,2.336726442467773,Very Low,8191.169420446604,0.0,0.47969511358592193,99.98694003694193,Relatively Moderate,0.0384
51059440600,Virginia,Fairfax,3002,19.12667078913571,Very Low,15279.913260738438,0.0,1.9693871201285473,99.98694186958967,Relatively High,0.5831
51059440701,Virginia,Fairfax,2895,15.667364315273748,Very Low,18757.100828501018,0.0,1.550316812281281,99.98694103158552,Relatively Moderate,0.1208
51059440702,Virginia,Fairfax,5397,30.052799315035912,Relatively Low,32606.437594185565,0.0,4.182594330732369,99.986941102476,Relatively Moderate,0.2129
51059440800,Virginia,Fairfax,6397,75.27232079151406,Relatively Moderate,110527.96974918907,0.0,23.258747488940063,99.98695889919904,Relatively High,0.4026
51059450100,Virginia,Fairfax,5524,45.95324168767541,Relatively Low,27308.01012283099,0.0,2.3539249712946932,99.98694265961576,Relatively High,0.7816
51059450200,Virginia,Fairfax,4316,26.995433572753647,Very Low,15798.448810757467,0.0,1.0517448240252294,99.98694036526972,Relatively Moderate,0.8107
51059450300,Virginia,Fairfax,5620,38.94900822908243,Relatively Low,23857.354070814134,0.0,1.8826414632390487,99.98694105187302,Relatively Moderate,0.7149
51059450400,Virginia,Fairfax,2726,20.988916900537507,Very Low,24430.03862562219,0.0,2.4368170107964646,99.98694398148716,Relatively High,0.1231
51059450500,Virginia,Fairfax,3065,12.645673785853589,Very Low,12463.81997761288,0.0,0.7342860274560081,99.9869394988824,Relatively Moderate,0.4276
51059450601,Virginia,Fairfax,4192,36.65271369452505,Relatively Low,33704.03650598037,0.0,4.154991102397356,99.98694581451268,Relatively High,0.4683
51059450602,Virginia,Fairfax,4814,29.642534367121726,Relatively Low,17722.281235031165,0.0,1.1850456379621745,99.9869403821477,Relatively Moderate,0.8047
51059450701,Virginia,Fairfax,3055,19.561908386053368,Very Low,24475.072072926854,0.0,2.142796397747063,99.98694338549946,Relatively High,0.1856
51059450702,Virginia,Fairfax,4568,26.632735575322265,Very Low,13950.533836023094,0.0,0.8992933180591495,99.98693952811661,Relatively Moderate,0.9098
51059450800,Virginia,Fairfax,3483,26.999001094039855,Very Low,21856.4028107787,0.0,1.899118440418378,99.98694380162294,Relatively High,0.5766
51059450900,Virginia,Fairfax,1704,4.432050611235313,Very Low,10380.022898909565,0.0,0.7299419049510323,99.98694035925071,Relatively Moderate,0.0875
51059451000,Virginia,Fairfax,2707,14.524568329924367,Very Low,13293.004255326061,0.0,1.046771639303797,99.9869409435216,Relatively Moderate,0.4618
51059451100,Virginia,Fairfax,2314,11.275745611948818,Very Low,15686.46292108872,0.0,1.152954821151142,99.98694268129302,Relatively High,0.3026
51059451200,Virginia,Fairfax,1721,6.532131475051134,Very Low,16401.8016843827,0.0,1.334846019336327,99.98694373644301,Relatively High,0.0319
51059451300,Virginia,Fairfax,2491,12.775293725919232,Very Low,17500.83093384022,0.0,1.3771522314698126,99.98694308849804,Relatively High,0.3119
51059451400,Virginia,Fairfax,3263,18.23003377253484,Very Low,9014.510748044691,0.0,0.4420683351153976,99.9869391853607,Relatively Moderate,0.9935
51059451501,Virginia,Fairfax,5868,41.158493079008714,Relatively Low,20454.35651722875,0.0,1.334447252676636,99.98694069829422,Relatively Moderate,0.9921
51059451502,Virginia,Fairfax,4924,49.13903819626124,Relatively Low,32724.04410026258,0.0,2.6382687255246546,99.98694683563822,Relatively High,0.9223
51059451601,Virginia,Fairfax,6129,30.039718403653143,Relatively Low,12071.89518902623,0.0,0.6780673392141879,99.98693748206897,Relatively Low,0.9741
51059451602,Virginia,Fairfax,1389,13.410312514864671,Very Low,10356.705590554227,0.0,0.5390785604197974,99.98694806804022,Relatively High,0.8714
51059451800,Virginia,Fairfax,3485,26.391333301622037,Very Low,22280.198570543485,0.0,2.142464035532199,99.98694322842029,Relatively High,0.4623
51059451900,Virginia,Fairfax,6015,47.07225419778337,Relatively Low,32892.51412413172,0.0,3.5750119028527614,99.98694302598406,Relatively High,0.6742
51059452000,Virginia,Fairfax,3027,29.784046044808065,Relatively Low,24826.108502227544,0.0,2.39177370623244,99.98694786835918,Relatively High,0.6775
51059452101,Virginia,Fairfax,5091,49.95600057080341,Relatively Low,39291.0527780868,0.0,4.902370937048895,99.9869451178701,Relatively High,0.4438
51059452102,Virginia,Fairfax,3354,32.42520097036579,Relatively Low,21029.4063485147,0.0,2.0048241746241273,99.98694548411919,Relatively High,0.8329
51059452200,Virginia,Fairfax,6982,54.79237026114255,Relatively Low,30930.43977493611,0.0,2.966921251965594,99.98694259654974,Relatively High,0.9745
51059452301,Virginia,Fairfax,3568,16.006278837463732,Very Low,8410.92654358336,0.0,0.4124687848282869,99.98693805506007,Relatively Moderate,0.8806
51059452302,Virginia,Fairfax,5762,24.91675783665509,Very Low,12174.190195141762,0.0,0.5970178683612987,99.98693764991471,Relatively Low,0.9158
51059452400,Virginia,Fairfax,7283,49.853731627265375,Relatively Low,35175.30621222574,0.0,4.663916681518997,99.98694142813217,Relatively Moderate,0.5812
51059452501,Virginia,Fairfax,3912,57.51201065499691,Relatively Low,53441.24954180151,0.0,8.929339769938752,99.98695861871674,Relatively High,0.7547
51059452502,Virginia,Fairfax,4979,23.010512296056696,Very Low,13093.197457007482,0.0,0.8318703303056745,99.98693843845953,Relatively Moderate,0.8242
51059452600,Virginia,Fairfax,6347,55.85430243067117,Relatively Low,41870.35997387752,0.0,4.8252339142468825,99.98694326349269,Relatively High,0.422
51059452700,Virginia,Fairfax,5398,45.5156257432336,Relatively Low,21802.51287001192,0.0,1.4395794560421962,99.98694157295856,Relatively Moderate,0.925
51059452801,Virginia,Fairfax,5627,38.03810112733672,Relatively Low,20245.265443640405,0.0,1.2515958842285029,99.98694064591942,Relatively Moderate,0.9162
51059452802,Virginia,Fairfax,3030,19.647528896922417,Very Low,13782.117402942142,0.0,0.6758691159661343,99.98694183760529,Relatively High,0.7649
51059460100,Virginia,Fairfax,4544,42.367882795034014,Relatively Low,48065.13260935359,0.0,10.369330483672709,99.98694662529623,Relatively High,0.1888
51059460200,Virginia,Fairfax,3970,27.484183988964467,Relatively Low,40064.86241282865,0.0,10.472973865476234,99.98694408085234,Relatively High,0.0065
51059460300,Virginia,Fairfax,2896,13.988250963230747,Very Low,23939.428786695018,0.0,2.1937410631407666,99.9869423262781,Relatively High,0.0273
51059460400,Virginia,Fairfax,5134,55.188365123911915,Relatively Low,61000.66639956814,0.0,8.808561438850912,99.98695031156696,Relatively High,0.3531
51059460501,Virginia,Fairfax,2691,43.383437187841885,Relatively Low,55216.77325140768,0.0,5.125119994763627,99.98695794943491,Relatively High,0.1374
51059460503,Virginia,Fairfax,3778,28.03001474575465,Relatively Low,27513.809994393177,0.0,1.9502445630165057,99.9869423731411,Relatively High,0.1721
51059460504,Virginia,Fairfax,3979,38.330637872805966,Relatively Low,34491.42183208386,0.0,2.997911056522491,99.9869437962878,Relatively High,0.1407
51059460600,Virginia,Fairfax,4173,20.908053084716737,Very Low,28732.72175285344,0.0,3.161291440596773,99.98694083777195,Relatively Moderate,0.0278
51059460701,Virginia,Fairfax,3501,21.90101317604528,Very Low,17675.29231753927,0.0,1.3900094259297824,99.98694174204165,Relatively High,0.572
51059460702,Virginia,Fairfax,4649,38.45193359653712,Relatively Low,42585.35225431906,0.0,4.6783785207938475,99.98694418663962,Relatively High,0.1199
51059460800,Virginia,Fairfax,3162,37.33411026019122,Relatively Low,32794.971253952535,0.0,3.2190514309853033,99.98695030461823,Relatively High,0.5497
51059460900,Virginia,Fairfax,2631,18.73781096893878,Very Low,27717.445064839812,0.0,2.9795228009402352,99.98694493705122,Relatively High,0.0416
51059461000,Virginia,Fairfax,2530,19.0434286257908,Very Low,25653.55856745898,0.0,1.965969558909369,99.98694518534663,Relatively High,0.1055
51059461100,Virginia,Fairfax,7442,57.51914569756933,Relatively Low,56032.06178273329,0.0,12.026440810436261,99.98694317844127,Relatively High,0.2351
51059461201,Virginia,Fairfax,4633,41.22746515720877,Relatively Low,58536.31676442473,0.0,18.721205286896055,99.98694692312267,Relatively High,0.0176
51059461202,Virginia,Fairfax,6502,55.218094467963674,Relatively Low,50916.09452996246,0.0,6.239942855115986,99.98694614827686,Relatively High,0.5479
51059461500,Virginia,Fairfax,6940,54.4165913523284,Relatively Low,59831.01155824143,0.0,7.172900865656291,99.98694475728095,Relatively High,0.2527
51059461603,Virginia,Fairfax,5056,33.37535080625981,Relatively Low,24162.712389889977,0.0,1.558430530023193,99.98694047019042,Relatively Moderate,0.4077
51059461604,Virginia,Fairfax,2520,15.214289111925034,Very Low,17069.019957574612,0.0,1.2608277368950613,99.98694277954968,Relatively High,0.3174
51059461605,Virginia,Fairfax,3829,24.770489463920462,Very Low,27885.978323801413,0.0,1.5836468856190684,99.98694276348714,Relatively High,0.223
51059461606,Virginia,Fairfax,3069,15.202397374304333,Very Low,13265.372790185007,0.0,0.6517864471918755,99.98694016120076,Relatively Moderate,0.4887
51059461700,Virginia,Fairfax,6937,48.84412310326785,Relatively Low,39935.877083664156,0.0,3.7642794179424284,99.98694153004234,Relatively Moderate,0.3434
51059461801,Virginia,Fairfax,1385,2.19521476478143,Very Low,5446.931879549092,0.0,0.2661493004165552,99.98693798046894,Relatively Moderate,0.1097
51059461802,Virginia,Fairfax,5448,44.25153403415308,Relatively Low,37982.89166813071,0.0,2.85216288115124,99.98694453392886,Relatively High,0.5187
51059461901,Virginia,Fairfax,3756,19.64990724444656,Very Low,12848.022407622697,0.0,0.708033796993239,99.98693957182982,Relatively Moderate,0.7173
51059461902,Virginia,Fairfax,1839,2.135756076677924,Very Low,2370.070154354819,0.0,0.11622490164573286,99.98693593387111,Relatively Low,0.8764
51059470100,Virginia,Fairfax,2769,27.1845122009228,Very Low,41581.03829049536,0.02073091153420318,10.209516270329333,99.98694937683113,Relatively High,0.0116
51059470300,Virginia,Fairfax,3418,29.8423155591495,Relatively Low,37615.88761115251,0.0,4.822659571644376,99.98694586141997,Relatively High,0.0768
51059470400,Virginia,Fairfax,4994,46.923607477524605,Relatively Low,58497.22733323996,0.0,11.29080325871078,99.98694673477885,Relatively High,0.0824
51059470500,Virginia,Fairfax,5717,58.31945963944251,Relatively Low,60693.05888419692,0.0,9.032764112115613,99.98694890742695,Relatively High,0.3887
51059470600,Virginia,Fairfax,2849,36.064072682300335,Relatively Low,33264.49099928953,0.0,3.2559126695043306,99.98695151076028,Relatively High,0.4748
51059470700,Virginia,Fairfax,5753,46.37183085192408,Relatively Low,53099.58894678404,0.0,6.90868056257567,99.98694435883436,Relatively High,0.1291
51059470800,Virginia,Fairfax,3255,22.722732245635733,Very Low,26457.007863260023,0.0,2.268498840927407,99.9869428734103,Relatively High,0.1087
51059470900,Virginia,Fairfax,7993,63.180801978785134,Relatively Moderate,67459.92625548865,0.0,10.418376561829573,99.98694502767319,Relatively High,0.31
51059471000,Virginia,Fairfax,2247,17.57717737715835,Very Low,23596.28474286938,0.0,1.8505636864401338,99.98694642850775,Relatively High,0.18
51059471100,Virginia,Fairfax,7030,49.40898064025115,Relatively Low,40591.699763957295,0.0,5.6835905415329995,99.98694157391692,Relatively High,0.3466
51059471201,Virginia,Fairfax,3050,20.333682157636872,Very Low,19986.371281984284,0.0,0.9911425919960095,99.98694272676387,Relatively High,0.354
51059471203,Virginia,Fairfax,2420,5.045664272463492,Very Low,10082.772452176418,0.0,0.4944555013599835,99.98693820778928,Relatively Moderate,0.099
51059471204,Virginia,Fairfax,2692,25.142700851448414,Very Low,21744.853076123836,0.0,1.55442965064361,99.98694631504381,Relatively High,0.5206
51059471301,Virginia,Fairfax,3973,41.39989535270894,Relatively Low,32118.86992382983,0.0,1.5890550971985933,99.98694644544206,Relatively High,0.5345
51059471303,Virginia,Fairfax,4153,20.18027874232983,Very Low,17316.691938101983,0.0,1.1820359983167286,99.9869396869406,Relatively Moderate,0.435
51059471304,Virginia,Fairfax,2073,10.596727393806784,Very Low,16379.896144488117,0.0,1.160875620020127,99.9869429848242,Relatively High,0.1541
51059471401,Virginia,Fairfax,3759,23.601531655805548,Very Low,19194.123720591873,0.0,1.314324775297073,99.98694239893098,Relatively High,0.6765
51059471402,Virginia,Fairfax,3550,24.897731056461968,Very Low,16463.17691889704,0.0,1.4123067549613986,99.98694253637697,Relatively High,0.8741
51059480100,Virginia,Fairfax,4399,51.88959710792941,Relatively Low,69967.99891037827,0.0,76.92777546334733,99.98695262548468,Relatively High,0.1485
51059480201,Virginia,Fairfax,4646,45.702326023878605,Relatively Low,61749.46946917472,0.0,13.581002162135002,99.98694774846312,Relatively High,0.0264
51059480203,Virginia,Fairfax,2828,30.77938448366076,Relatively Low,22449.16339832297,0.0,1.0917233198034695,99.98694599180789,Relatively High,0.5086
51059480204,Virginia,Fairfax,3823,49.2520097036579,Relatively Low,42330.57799107934,0.0,3.0272868414585616,99.98695107225498,Relatively High,0.5174
51059480205,Virginia,Fairfax,3268,55.944679636588496,Relatively Low,74806.28934942672,0.0,6.407461349094294,99.9869637334587,Relatively High,0.2596
51059480301,Virginia,Fairfax,3145,22.62403082338391,Very Low,32899.21253229268,0.0,10.838879382283153,99.9869457705079,Relatively High,0.1245
51059480302,Virginia,Fairfax,4621,60.39575702801694,Relatively Low,72025.86913477967,0.0,24.626736630059714,99.9869551108043,Relatively High,0.3239
51059480401,Virginia,Fairfax,4717,40.67212101032203,Relatively Low,52189.28507442679,0.0,14.653573848605067,99.98694555274555,Relatively High,0.0444
51059480402,Virginia,Fairfax,6028,59.28150121295723,Relatively Low,80564.3145863954,0.0,53.344541019717,99.98694872458108,Relatively High,0.0898
51059480501,Virginia,Fairfax,3537,23.986823954716264,Very Low,39754.176737492875,0.0,6.865724138350413,99.98694541639453,Relatively High,0.0167
51059480502,Virginia,Fairfax,5763,31.99947676354469,Relatively Low,37810.282818082655,0.0,4.341673481481707,99.98694111977323,Relatively Moderate,0.1194
51059480503,Virginia,Fairfax,3259,20.608381296675073,Very Low,29673.787228257126,0.0,2.6555311315747203,99.98694362826815,Relatively High,0.0685
51059480504,Virginia,Fairfax,2017,8.641725728963516,Very Low,14379.75458682035,0.0,1.012255829600745,99.98694184211315,Relatively High,0.1268
51059480505,Virginia,Fairfax,3263,9.671550206916235,Very Low,16423.374062170064,0.0,1.0889328542333305,99.9869388803169,Relatively Moderate,0.0366
51059480801,Virginia,Fairfax,5388,40.994387099843024,Relatively Low,27255.881475662907,0.0,2.6018436938649905,99.986941941564,Relatively High,0.6062
51059480802,Virginia,Fairfax,3910,40.58055463064263,Relatively Low,36034.56687665388,0.0,3.7196416738167892,99.98694593006353,Relatively High,0.2929
51059480901,Virginia,Fairfax,6969,52.54483185083004,Relatively Low,32483.676832851663,0.0,3.476556121968425,99.98694191027299,Relatively High,0.7367
51059480902,Virginia,Fairfax,4181,53.040717309613285,Relatively Low,40100.770617490314,0.0,3.898673981283161,99.986950023333,Relatively High,0.6478
51059480903,Virginia,Fairfax,4177,42.44993578461685,Relatively Low,27753.75514464349,0.0,1.7346792775624633,99.98694550211987,Relatively High,0.7321
51059481000,Virginia,Fairfax,6231,34.70603624601627,Relatively Low,19273.030383736947,0.0,1.341329635325092,99.98693938997403,Relatively Moderate,0.8431
51059481101,Virginia,Fairfax,2376,14.618513057127908,Very Low,16032.155798564523,0.0,0.836316867031048,99.98694221153912,Relatively High,0.2425
51059481102,Virginia,Fairfax,3656,12.743186034343337,Very Low,11793.86329536509,0.0,0.5783642879201347,99.98693848914417,Relatively Moderate,0.5021
51059481103,Virginia,Fairfax,3612,20.328925462588597,Very Low,14867.62467405034,0.0,0.7291029175723445,99.98694090065997,Relatively Moderate,0.7339
51059481104,Virginia,Fairfax,2948,7.831898396993768,Very Low,9413.01592990504,0.0,0.46161088458760735,99.98693806655106,Relatively Moderate,0.3919
51059481105,Virginia,Fairfax,5332,32.97341007468011,Relatively Low,44790.47645096366,0.0,5.607673590964088,99.98694332412352,Relatively High,0.1236
51059481106,Virginia,Fairfax,5362,30.026637492270368,Relatively Low,41256.210388815656,0.0,5.5208078850556745,99.98694153343793,Relatively Moderate,0.0056
